date,United States,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2023-11-25,758913.0,881.0,13411.0,7743.0,21266.0,46412.0,15880.0,4065.0,1803.0,110493.0,26500.0,3696.0,5062.0,4793.0,21613.0,11013.0,3119.0,6822.0,12466.0,8567.0,5238.0,1885.0,17729.0,10116.0,13660.0,5582.0,2995.0,23172.0,1400.0,2872.0,1389.0,2125.0,4351.0,8358.0,43601.0,19660.0,10518.0,11553.0,22174.0,1758.0,14829.0,1599.0,19190.0,84001.0,8523.0,15494.0,521.0,10716.0,10030.0,1379.0,1404.0
2023-12-02,751558.0,852.0,13370.0,7644.0,21310.0,45537.0,15331.0,3958.0,1786.0,111729.0,26440.0,3728.0,4959.0,4645.0,21198.0,10908.0,3084.0,6773.0,12440.0,8224.0,5131.0,1840.0,17458.0,9770.0,13490.0,5575.0,2929.0,23057.0,1365.0,2834.0,1339.0,2102.0,4309.0,8327.0,42574.0,19398.0,10518.0,11278.0,21777.0,1717.0,14853.0,1571.0,19113.0,83531.0,8344.0,15114.0,500.0,10281.0,9784.0,1366.0,1373.0
2023-12-09,741877.0,823.0,13305.0,7542.0,21242.0,44373.0,14787.0,3837.0,1754.0,112806.0,26166.0,3759.0,4843.0,4510.0,20692.0,10760.0,3031.0,6696.0,12377.0,7863.0,5021.0,1787.0,17077.0,9391.0,13281.0,5565.0,2862.0,22912.0,1325.0,2776.0,1281.0,2068.0,4264.0,8290.0,41313.0,19104.0,10484.0,11010.0,21283.0,1684.0,14821.0,1547.0,18988.0,82853.0,8164.0,14691.0,477.0,9846.0,9399.0,1351.0,1353.0
2023-12-16,729338.0,793.0,13214.0,7478.0,21047.0,43018.0,14168.0,3659.0,1722.0,113699.0,25667.0,3780.0,4712.0,4354.0,20051.0,10522.0,2953.0,6583.0,12312.0,7432.0,4866.0,1715.0,16612.0,8969.0,12963.0,5541.0,2797.0,22540.0,1281.0,2705.0,1231.0,2033.0,4203.0,8184.0,40101.0,18722.0,10416.0,10692.0,20756.0,1623.0,14734.0,1505.0,18765.0,81853.0,7967.0,14178.0,457.0,9357.0,8046.0,1332.0,1328.0
2023-12-23,717881.0,763.0,13138.0,7458.0,20388.0,41702.0,13630.0,3488.0,1690.0,114742.0,25344.0,3811.0,4596.0,4213.0,19494.0,10305.0,2891.0,6485.0,12260.0,7032.0,4735.0,1642.0,16199.0,8545.0,12712.0,5529.0,2747.0,22192.0,1233.0,2631.0,1181.0,2000.0,4156.0,8065.0,38892.0,18394.0,10354.0,10405.0,20315.0,1571.0,14673.0,1472.0,18561.0,80881.0,7786.0,13718.0,443.0,8917.0,8534.0,1317.0,1321.0
2023-12-30,697617.0,719.0,12930.0,7368.0,19467.0,39046.0,12920.0,3250.0,1639.0,114697.0,24735.0,3797.0,4438.0,4019.0,18652.0,9914.0,2790.0,6320.0,12093.0,6527.0,4534.0,1544.0,15533.0,8030.0,12260.0,5468.0,2676.0,21461.0,1174.0,2506.0,1102.0,1946.0,4067.0,7812.0,37201.0,17714.0,10174.0,10014.0,19573.0,1494.0,14445.0,1424.0,18161.0,79291.0,7525.0,13001.0,423.0,8355.0,7976.0,1284.0,1300.0
2024-01-06,681219.0,682.0,12763.0,7276.0,18793.0,37789.0,12328.0,3067.0,1612.0,115002.0,24241.0,3787.0,4312.0,3833.0,17965.0,9610.0,2709.0,6180.0,11954.0,6100.0,4377.0,1452.0,15009.0,7581.0,11888.0,5409.0,2622.0,20783.0,1116.0,2416.0,1041.0,1912.0,4003.0,7591.0,35872.0,17130.0,10017.0,9703.0,19005.0,1427.0,14306.0,1386.0,17760.0,77780.0,7307.0,12453.0,405.0,7875.0,7588.0,1259.0,1281.0
2024-01-13,670692.0,650.0,12669.0,7191.0,18346.0,36827.0,11906.0,2943.0,1587.0,116018.0,24013.0,3784.0,4186.0,3672.0,17498.0,9408.0,2638.0,6095.0,11871.0,5827.0,4272.0,1367.0,14542.0,7245.0,11590.0,5377.0,2568.0,20352.0,1069.0,2338.0,995.0,1896.0,3930.0,7472.0,34955.0,16691.0,9895.0,9462.0,18618.0,1384.0,14284.0,1351.0,17455.0,76873.0,7123.0,12143.0,393.0,7514.0,6827.0,1232.0,1268.0
2024-01-20,666534.0,631.0,12632.0,7095.0,18602.0,36775.0,11664.0,2923.0,1575.0,117912.0,23973.0,3801.0,4088.0,3526.0,17180.0,9244.0,2582.0,6017.0,11511.0,5756.0,4208.0,1303.0,14172.0,7055.0,11380.0,5357.0,2515.0,20165.0,1038.0,2284.0,981.0,1887.0,3875.0,7434.0,34593.0,16371.0,9820.0,9220.0,18333.0,1358.0,14355.0,1330.0,17116.0,76430.0,7020.0,12022.0,385.0,7298.0,6637.0,1203.0,1247.0
2024-01-27,669520.0,626.0,12696.0,7027.0,19038.0,37453.0,11607.0,2993.0,1578.0,120744.0,24156.0,3849.0,4039.0,3435.0,17095.0,9149.0,2552.0,5961.0,11811.0,5830.0,4183.0,1272.0,14000.0,6978.0,11280.0,5363.0,2474.0,20229.0,1013.0,2268.0,981.0,1905.0,3866.0,7470.0,34791.0,16238.0,9800.0,9128.0,18257.0,1351.0,14556.0,1313.0,16950.0,76587.0,6971.0,12082.0,385.0,7231.0,6550.0,1189.0,1236.0
2024-02-03,672747.0,619.0,12780.0,6989.0,19357.0,38096.0,11595.0,3031.0,1578.0,123599.0,24485.0,3888.0,3984.0,3384.0,17004.0,9033.0,2514.0,5897.0,11799.0,5869.0,4134.0,1243.0,13750.0,6925.0,11178.0,5375.0,2439.0,19999.0,1002.0,2232.0,984.0,1917.0,3824.0,7492.0,34945.0,15995.0,9768.0,9033.0,18079.0,1331.0,14716.0,1294.0,16888.0,76982.0,6887.0,12135.0,379.0,7194.0,6517.0,1170.0,1227.0
2024-02-10,673253.0,614.0,12778.0,6954.0,19611.0,38047.0,11560.0,3064.0,1581.0,125866.0,24631.0,3907.0,3946.0,3343.0,16864.0,8870.0,2485.0,5817.0,11753.0,5891.0,4084.0,1224.0,13539.0,6866.0,11057.0,5364.0,2408.0,20048.0,987.0,2205.0,979.0,1925.0,3793.0,7428.0,34991.0,15657.0,9726.0,8921.0,17839.0,1299.0,14763.0,1282.0,16789.0,77156.0,6791.0,12069.0,376.0,7148.0,6762.0,1154.0,1220.0
2024-02-17,674665.0,608.0,12803.0,6955.0,19793.0,38010.0,11571.0,3060.0,1612.0,127762.0,24660.0,3924.0,3916.0,3334.0,16849.0,8722.0,2471.0,5783.0,11734.0,5874.0,4066.0,1208.0,13381.0,6856.0,10985.0,5365.0,2390.0,20377.0,974.0,2183.0,973.0,1947.0,3775.0,7361.0,35007.0,15343.0,9710.0,8906.0,17656.0,1270.0,14819.0,1269.0,16851.0,77526.0,6732.0,12070.0,373.0,7142.0,6803.0,1146.0,1208.0
2024-02-24,678264.0,602.0,12858.0,6987.0,20039.0,38121.0,11671.0,3054.0,1652.0,129645.0,24565.0,3963.0,3915.0,3336.0,16964.0,8586.0,2451.0,5777.0,11798.0,5851.0,4077.0,1186.0,13253.0,6911.0,10991.0,5387.0,2383.0,20444.0,968.0,2163.0,969.0,1979.0,3742.0,7304.0,34965.0,15143.0,9745.0,8868.0,17610.0,1244.0,14935.0,1270.0,16940.0,78264.0,6711.0,12134.0,379.0,7156.0,6917.0,1135.0,1192.0
2024-03-02,683820.0,610.0,12905.0,7045.0,20342.0,38443.0,11876.0,3060.0,1693.0,131493.0,24795.0,3991.0,3715.0,3381.0,17128.0,8491.0,2443.0,5770.0,11891.0,5896.0,4140.0,1169.0,13204.0,7050.0,11002.0,5423.0,2395.0,20275.0,961.0,2162.0,961.0,2006.0,3762.0,7259.0,35119.0,14994.0,9771.0,8891.0,17656.0,1223.0,14994.0,1271.0,17060.0,79171.0,6746.0,12227.0,384.0,7273.0,7045.0,1125.0,1185.0
2024-03-09,691170.0,604.0,12978.0,7108.0,20599.0,39142.0,12193.0,3091.0,1732.0,133063.0,25048.0,4031.0,4075.0,3448.0,17289.0,8463.0,2435.0,5753.0,11984.0,6035.0,4214.0,1157.0,13222.0,7257.0,11086.0,5454.0,2422.0,20601.0,958.0,2153.0,957.0,2020.0,3816.0,7283.0,35416.0,14853.0,9797.0,8958.0,17728.0,1224.0,15092.0,1293.0,17231.0,80370.0,6816.0,12393.0,387.0,7442.0,7235.0,1123.0,1176.0
2024-03-16,700725.0,598.0,13078.0,7189.0,20889.0,39957.0,12517.0,3173.0,1758.0,134757.0,25422.0,4078.0,4200.0,3541.0,17424.0,8499.0,2422.0,5751.0,12091.0,6228.0,4295.0,1152.0,13312.0,7520.0,11204.0,5491.0,2466.0,20818.0,953.0,2157.0,959.0,2033.0,3862.0,7316.0,35963.0,14828.0,9841.0,9151.0,17919.0,1236.0,15278.0,1319.0,17481.0,81611.0,6874.0,12633.0,395.0,7674.0,7451.0,1130.0,1176.0
2024-03-23,710302.0,597.0,13157.0,7236.0,21117.0,40749.0,12854.0,3242.0,1772.0,136266.0,26110.0,4101.0,4361.0,3664.0,17502.0,8576.0,2440.0,5757.0,12156.0,6509.0,4386.0,1169.0,13410.0,7753.0,11347.0,5532.0,2511.0,21056.0,949.0,2161.0,958.0,2031.0,3923.0,7367.0,36630.0,14803.0,9843.0,9367.0,18090.0,1263.0,15366.0,1355.0,17775.0,82795.0,6952.0,12959.0,397.0,7949.0,7646.0,1145.0,1179.0
2024-03-30,715032.0,583.0,13181.0,7267.0,21225.0,41150.0,13043.0,3235.0,1777.0,136737.0,26372.0,4135.0,4456.0,3761.0,17313.0,8579.0,2441.0,5778.0,12220.0,6629.0,4394.0,1165.0,13360.0,7834.0,11417.0,5542.0,2540.0,21197.0,942.0,2141.0,952.0,2033.0,3982.0,7400.0,36909.0,14632.0,9826.0,9504.0,18109.0,1260.0,15488.0,1376.0,17957.0,83711.0,6998.0,13086.0,406.0,8130.0,7754.0,1161.0,1174.0
2024-04-06,722576.0,595.0,13313.0,7330.0,21391.0,41747.0,13361.0,3284.0,1787.0,137484.0,26745.0,4175.0,4560.0,3897.0,17316.0,8569.0,2454.0,5797.0,12339.0,6794.0,4425.0,1174.0,13337.0,7941.0,11591.0,5580.0,2588.0,21423.0,941.0,2170.0,953.0,2039.0,4017.0,7424.0,37289.0,14574.0,9865.0,9780.0,18193.0,1265.0,15650.0,1404.0,18241.0,84773.0,7066.0,13332.0,414.0,8365.0,7870.0,1168.0,1177.0
2024-04-13,731695.0,605.0,13454.0,7378.0,21585.0,42546.0,13794.0,3346.0,1802.0,138036.0,27197.0,4200.0,4667.0,4060.0,17456.0,8613.0,2497.0,5849.0,12456.0,7061.0,4491.0,1190.0,13409.0,8046.0,11796.0,5614.0,2647.0,21684.0,949.0,2208.0,963.0,2053.0,4080.0,7465.0,37783.0,14595.0,9925.0,10036.0,18369.0,1287.0,15767.0,1430.0,18543.0,86065.0,7168.0,13666.0,420.0,8645.0,7990.0,1176.0,1184.0
2024-04-20,742336.0,611.0,13603.0,7470.0,21785.0,43610.0,14261.0,3418.0,1830.0,138482.0,27569.0,4238.0,4713.0,4228.0,17653.0,8737.0,2520.0,5942.0,12602.0,7258.0,4563.0,1209.0,13557.0,8233.0,12029.0,5660.0,2716.0,22008.0,973.0,2267.0,995.0,2077.0,4145.0,7518.0,38429.0,14677.0,10028.0,10360.0,18568.0,1305.0,15959.0,1466.0,18870.0,87506.0,7308.0,13968.0,430.0,9024.0,8155.0,1182.0,1192.0
2024-04-27,757570.0,638.0,13813.0,7545.0,22021.0,45164.0,14856.0,3572.0,1869.0,139398.0,27855.0,4284.0,4775.0,4391.0,18100.0,8806.0,2564.0,6057.0,12760.0,7642.0,4674.0,1257.0,13926.0,8570.0,12334.0,5736.0,2812.0,22476.0,1021.0,2353.0,1047.0,2114.0,4201.0,7604.0,39350.0,15005.0,10180.0,10792.0,18923.0,1356.0,16206.0,1521.0,19328.0,89167.0,7488.0,14482.0,443.0,9560.0,8419.0,1193.0,1209.0
2024-05-04,773020.0,661.0,13990.0,7622.0,22231.0,46712.0,15457.0,3725.0,1909.0,140331.0,28489.0,4345.0,4836.0,4536.0,18432.0,9023.0,2604.0,6161.0,12881.0,7998.0,4792.0,1315.0,14356.0,8909.0,12561.0,5804.0,2918.0,23024.0,1083.0,2411.0,1107.0,2148.0,4296.0,7710.0,40279.0,15335.0,10286.0,11192.0,19342.0,1417.0,16431.0,1563.0,19722.0,90761.0,7676.0,14971.0,461.0,10143.0,8692.0,1214.0,1235.0
2024-05-11,785686.0,692.0,14170.0,7707.0,22388.0,47964.0,15987.0,3845.0,1937.0,141029.0,28993.0,4405.0,4877.0,4669.0,18620.0,9318.0,2632.0,6250.0,13007.0,8255.0,4894.0,1376.0,14703.0,9223.0,12731.0,5887.0,3025.0,23434.0,1150.0,2449.0,1162.0,2161.0,4360.0,7827.0,41029.0,15609.0,10369.0,11534.0,19620.0,1476.0,16624.0,1600.0,20066.0,92014.0,7850.0,15280.0,482.0,10707.0,8921.0,1223.0,1261.0
2024-05-18,799312.0,736.0,14342.0,7780.0,22562.0,49306.0,16587.0,3986.0,1962.0,141758.0,29402.0,4469.0,4955.0,4809.0,18897.0,9466.0,2676.0,6336.0,13100.0,8702.0,5004.0,1450.0,15130.0,9580.0,12921.0,5966.0,3151.0,23827.0,1207.0,2490.0,1236.0,2171.0,4431.0,7951.0,41813.0,15931.0,10459.0,11935.0,19963.0,1553.0,16792.0,1624.0,20399.0,93259.0,8056.0,15668.0,504.0,11314.0,9195.0,1233.0,1291.0
2024-05-25,812244.0,774.0,14495.0,7876.0,22747.0,50474.0,17171.0,4118.0,1986.0,142805.0,29775.0,4530.0,5013.0,4975.0,19133.0,9609.0,2711.0,6407.0,13205.0,8966.0,5114.0,1524.0,15508.0,9855.0,13080.0,5969.0,3280.0,24202.0,1252.0,2510.0,1317.0,2165.0,4510.0,8081.0,42437.0,16219.0,10570.0,12282.0,20226.0,1621.0,16945.0,1653.0,20695.0,94630.0,8274.0,15946.0,533.0,11788.0,9416.0,1246.0,1326.0
2024-06-01,822655.0,812.0,14604.0,7945.0,22828.0,51401.0,17688.0,4181.0,2007.0,143688.0,30051.0,4581.0,5056.0,5139.0,19290.0,9738.0,2732.0,6492.0,13282.0,9131.0,5178.0,1587.0,15807.0,10099.0,13242.0,6084.0,3404.0,24498.0,1280.0,2539.0,1389.0,2169.0,4562.0,8189.0,42916.0,16448.0,10646.0,12578.0,20343.0,1672.0,17040.0,1688.0,20989.0,95775.0,8441.0,16117.0,560.0,12166.0,9612.0,1245.0,1364.0
2024-06-08,837805.0,866.0,14758.0,8028.0,22921.0,52522.0,18299.0,4293.0,2026.0,145995.0,30437.0,4648.0,4860.0,5318.0,19703.0,9911.0,2774.0,6591.0,13399.0,9440.0,5265.0,1670.0,16314.0,10370.0,13496.0,6138.0,3531.0,24907.0,1306.0,2617.0,1476.0,2184.0,4642.0,8291.0,43600.0,16799.0,10763.0,12935.0,20630.0,1740.0,17156.0,1739.0,21395.0,97441.0,8638.0,16447.0,594.0,12604.0,9804.0,1255.0,1403.0
2024-06-15,851318.0,917.0,14937.0,8116.0,22935.0,53369.0,18876.0,4391.0,2042.0,148159.0,30987.0,4703.0,5202.0,5488.0,20042.0,10054.0,2823.0,6666.0,13549.0,9585.0,5347.0,1738.0,16840.0,10582.0,13693.0,6165.0,3642.0,25274.0,1335.0,2679.0,1536.0,2188.0,4720.0,8412.0,44016.0,17164.0,10859.0,13234.0,20839.0,1792.0,17232.0,1785.0,21795.0,99146.0,8804.0,16682.0,627.0,12955.0,9901.0,1274.0,1446.0
2024-06-22,865673.0,979.0,15103.0,8199.0,22941.0,54352.0,19525.0,4495.0,2049.0,150227.0,31650.0,4772.0,5291.0,5649.0,20466.0,10241.0,2885.0,6764.0,13685.0,9889.0,5429.0,1812.0,17153.0,10873.0,13954.0,6188.0,3746.0,25720.0,1369.0,2757.0,1589.0,2204.0,4795.0,8560.0,44621.0,17543.0,10958.0,13552.0,21193.0,1847.0,17305.0,1825.0,22215.0,100850.0,8947.0,16974.0,653.0,13376.0,10035.0,1290.0,1482.0
2024-06-29,881260.0,1041.0,15314.0,8299.0,22963.0,55529.0,20137.0,4595.0,2048.0,152494.0,32074.0,4835.0,5373.0,5801.0,20965.0,10437.0,2957.0,6915.0,13878.0,10131.0,5520.0,1903.0,17461.0,11113.0,14246.0,6235.0,3849.0,26182.0,1416.0,2841.0,1649.0,2211.0,4893.0,8737.0,45130.0,18023.0,11113.0,13883.0,21663.0,1885.0,17428.0,1860.0,22660.0,102884.0,9143.0,17249.0,687.0,13865.0,10160.0,1309.0,1519.0
2024-07-06,884552.0,1067.0,15371.0,8357.0,22813.0,55863.0,20406.0,4561.0,2042.0,152861.0,32245.0,4891.0,5383.0,5882.0,20991.0,10523.0,2987.0,6992.0,13958.0,9918.0,5496.0,1943.0,17285.0,11078.0,14246.0,6252.0,3917.0,26354.0,1435.0,2843.0,1669.0,2215.0,4943.0,8867.0,44828.0,18171.0,11171.0,14019.0,21704.0,1854.0,17432.0,1871.0,22767.0,103508.0,9238.0,17130.0,702.0,14008.0,10094.0,1320.0,1547.0
2024-07-13,892184.0,1103.0,15488.0,8408.0,22767.0,56553.0,20763.0,4563.0,2042.0,154084.0,32540.0,4961.0,5435.0,5969.0,21275.0,10696.0,3040.0,7105.0,14047.0,9800.0,5512.0,2005.0,17201.0,11175.0,14418.0,6286.0,3989.0,26696.0,1473.0,2895.0,1707.0,2243.0,5021.0,8999.0,44862.0,18489.0,11273.0,14237.0,21955.0,1846.0,17527.0,1892.0,23187.0,103879.0,9361.0,17251.0,723.0,14248.0,10168.0,1324.0,1585.0
2024-07-20,897065.0,1134.0,15656.0,8452.0,22746.0,57289.0,21094.0,4597.0,2049.0,151826.0,32851.0,5023.0,5510.0,6040.0,21617.0,10869.0,3097.0,7223.0,14154.0,9703.0,5559.0,2072.0,17479.0,11286.0,14610.0,6315.0,4053.0,27002.0,1505.0,2953.0,1752.0,2261.0,5085.0,9163.0,44845.0,18852.0,11394.0,14464.0,22260.0,1859.0,17590.0,1915.0,23445.0,104213.0,9491.0,17439.0,746.0,14549.0,10239.0,1335.0,1623.0
2024-07-27,899793.0,1166.0,15787.0,8508.0,22677.0,57788.0,21328.0,4617.0,2060.0,149107.0,33114.0,5084.0,5574.0,6092.0,21954.0,11052.0,3163.0,7321.0,14219.0,9602.0,5575.0,2114.0,17784.0,11416.0,14748.0,6326.0,4097.0,27211.0,1546.0,2999.0,1771.0,2289.0,5121.0,9314.0,44811.0,19173.0,11504.0,14681.0,22507.0,1881.0,17674.0,1931.0,23664.0,104100.0,9597.0,17565.0,763.0,14747.0,10336.0,1349.0,1667.0
2024-08-03,909120.0,1205.0,16011.0,8604.0,22741.0,58756.0,21764.0,4721.0,2080.0,146711.0,33466.0,5141.0,5680.0,6146.0,22559.0,11349.0,3246.0,7466.0,14365.0,9778.0,5678.0,2173.0,18391.0,11763.0,15097.0,6323.0,4150.0,27667.0,1601.0,3078.0,1814.0,2338.0,5189.0,9514.0,45248.0,19703.0,11659.0,14980.0,23033.0,1940.0,17869.0,1971.0,23980.0,104827.0,9737.0,17940.0,793.0,15105.0,10626.0,1368.0,1709.0
2024-08-10,910099.0,1226.0,16117.0,8672.0,22702.0,59118.0,21930.0,4750.0,2091.0,142764.0,33477.0,5175.0,5720.0,6159.0,22848.0,11563.0,3284.0,7549.0,14452.0,9811.0,5717.0,2206.0,18769.0,11928.0,15242.0,6297.0,4162.0,27800.0,1625.0,3110.0,1831.0,2366.0,5219.0,9676.0,45021.0,20025.0,11739.0,15123.0,23318.0,1971.0,17894.0,1997.0,24154.0,105189.0,9789.0,18030.0,813.0,15261.0,10749.0,1379.0,1743.0
2024-08-17,912746.0,1243.0,16198.0,8761.0,22660.0,59253.0,22016.0,4724.0,2104.0,142143.0,33763.0,5200.0,5732.0,6171.0,23058.0,11756.0,3304.0,7604.0,14509.0,9763.0,5726.0,2215.0,19042.0,12076.0,15318.0,6269.0,4173.0,27899.0,1648.0,3132.0,1837.0,2400.0,5247.0,9825.0,44652.0,20305.0,11770.0,15208.0,23475.0,1989.0,17994.0,2026.0,24281.0,105248.0,9827.0,18014.0,828.0,15291.0,10888.0,1379.0,1775.0
2024-08-24,915038.0,1255.0,16303.0,8810.0,22689.0,59486.0,22116.0,4703.0,2124.0,141593.0,33543.0,5221.0,5781.0,6198.0,23187.0,11921.0,3334.0,7648.0,14538.0,9742.0,5766.0,2245.0,19300.0,12173.0,15426.0,6211.0,4175.0,28063.0,1650.0,3155.0,1849.0,2429.0,5287.0,9999.0,44185.0,20535.0,11816.0,15216.0,23595.0,2010.0,18099.0,2056.0,24347.0,105109.0,9868.0,18051.0,838.0,15301.0,10988.0,1380.0,1784.0
2024-08-31,916135.0,1267.0,16392.0,8859.0,22766.0,59617.0,22128.0,4684.0,2154.0,141260.0,34201.0,5233.0,5837.0,6219.0,23298.0,12049.0,3353.0,7683.0,14555.0,9610.0,5769.0,2279.0,19438.0,12199.0,15498.0,6201.0,4169.0,28194.0,1659.0,3171.0,1859.0,2461.0,5335.0,10181.0,43501.0,20740.0,11870.0,15182.0,23673.0,2012.0,18181.0,2079.0,24368.0,104958.0,9903.0,17995.0,845.0,15241.0,11030.0,1387.0,1780.0
2024-09-07,918365.0,1263.0,16467.0,8890.0,22952.0,59909.0,22194.0,4701.0,2184.0,141454.0,34356.0,5247.0,5880.0,6227.0,23431.0,12143.0,3379.0,7712.0,14518.0,9622.0,5782.0,2308.0,19565.0,12244.0,15584.0,6183.0,4168.0,28381.0,1675.0,3173.0,1868.0,2485.0,5373.0,10349.0,43246.0,20878.0,11932.0,15122.0,23750.0,2027.0,18320.0,2099.0,24373.0,104687.0,9942.0,18080.0,843.0,15172.0,11075.0,1400.0,1771.0
2024-09-14,922465.0,1259.0,16530.0,8920.0,23200.0,60469.0,22275.0,4776.0,2215.0,141805.0,34356.0,5264.0,5994.0,6231.0,23654.0,12237.0,3408.0,7774.0,14427.0,9828.0,5834.0,2347.0,19743.0,12316.0,15771.0,6166.0,4162.0,28592.0,1678.0,3188.0,1881.0,2520.0,5421.0,10489.0,43367.0,21094.0,12007.0,15082.0,23969.0,2054.0,18431.0,2110.0,24401.0,104518.0,9999.0,18344.0,845.0,15183.0,11068.0,1416.0,1754.0
2024-09-21,927881.0,1243.0,16598.0,8969.0,23550.0,61100.0,22374.0,4864.0,2238.0,142439.0,34503.0,5259.0,6093.0,6215.0,23945.0,12352.0,3414.0,7843.0,14411.0,10107.0,5883.0,2371.0,19896.0,12434.0,15922.0,6192.0,4156.0,28732.0,1692.0,3206.0,1905.0,2540.0,5461.0,10616.0,43711.0,21358.0,12057.0,15079.0,24241.0,2085.0,18492.0,2119.0,24485.0,104590.0,10048.0,18600.0,850.0,15210.0,11067.0,1431.0,1745.0
2024-09-28,933669.0,1221.0,16679.0,9009.0,23929.0,61842.0,22518.0,4951.0,2254.0,142785.0,34802.0,5250.0,6196.0,6193.0,24215.0,12487.0,3417.0,7880.0,14428.0,10528.0,5949.0,2386.0,20096.0,12621.0,16080.0,6214.0,4148.0,28834.0,1714.0,3227.0,1931.0,2551.0,5485.0,10731.0,44248.0,21608.0,12108.0,15068.0,24559.0,2144.0,18520.0,2127.0,24566.0,104641.0,10092.0,18878.0,858.0,15289.0,11115.0,1446.0,1735.0
2024-10-05,939826.0,1199.0,16777.0,9055.0,24360.0,62515.0,22633.0,5009.0,2281.0,143452.0,35137.0,5239.0,6316.0,6167.0,24490.0,12653.0,3413.0,7901.0,14498.0,10831.0,6023.0,2402.0,20270.0,12774.0,16262.0,6245.0,4127.0,28952.0,1728.0,3266.0,1956.0,2569.0,5519.0,10859.0,44569.0,21934.0,12173.0,15045.0,24859.0,2199.0,18545.0,2136.0,24659.0,104939.0,10141.0,19031.0,876.0,15317.0,11162.0,1454.0,1727.0
2024-10-12,940316.0,1160.0,16851.0,9080.0,24769.0,62702.0,22646.0,5003.0,2304.0,142741.0,35251.0,5202.0,6362.0,6081.0,24556.0,12760.0,3415.0,7892.0,14626.0,10894.0,6069.0,2394.0,20331.0,12831.0,16321.0,6267.0,4086.0,28922.0,1750.0,3294.0,1960.0,2570.0,5537.0,10941.0,44518.0,22141.0,12221.0,14905.0,24973.0,2224.0,18548.0,2139.0,24684.0,104908.0,10135.0,18991.0,884.0,15167.0,11177.0,1457.0,1706.0
2024-10-19,939650.0,1124.0,16890.0,9081.0,25163.0,62703.0,22587.0,4985.0,2327.0,142437.0,35421.0,5190.0,6376.0,5977.0,24561.0,12834.0,3423.0,7883.0,14692.0,10854.0,6120.0,2363.0,20338.0,12807.0,16377.0,6276.0,4026.0,28926.0,1761.0,3326.0,1938.0,2575.0,5553.0,10987.0,44250.0,22310.0,12251.0,14705.0,25049.0,2220.0,18577.0,2141.0,24634.0,104757.0,10097.0,18970.0,881.0,14955.0,11195.0,1458.0,1686.0
2024-10-26,939130.0,1088.0,16973.0,9079.0,25538.0,62578.0,22440.0,4955.0,2349.0,142584.0,35759.0,5200.0,6387.0,5869.0,24543.0,12878.0,3428.0,7914.0,14735.0,10777.0,6166.0,2335.0,20360.0,12711.0,16454.0,6282.0,3966.0,28912.0,1745.0,3364.0,1913.0,2568.0,5548.0,11003.0,43961.0,22494.0,12302.0,14497.0,25104.0,2200.0,18629.0,2157.0,24584.0,104555.0,10068.0,18998.0,872.0,14669.0,11194.0,1458.0,1671.0
2024-11-02,936387.0,1050.0,17018.0,9067.0,25825.0,62159.0,22176.0,4904.0,2356.0,142711.0,35937.0,5204.0,6371.0,5753.0,24385.0,12884.0,3437.0,7949.0,14764.0,10619.0,6174.0,2295.0,20292.0,12535.0,16466.0,6282.0,3904.0,28862.0,1714.0,3395.0,1868.0,2557.0,5519.0,11018.0,43611.0,22572.0,12320.0,14260.0,25144.0,2156.0,18707.0,2153.0,24504.0,104204.0,9996.0,18955.0,855.0,14320.0,11153.0,1457.0,1645.0
2024-11-09,932901.0,1012.0,16993.0,9030.0,26080.0,61603.0,21733.0,4831.0,2368.0,144088.0,36033.0,5247.0,6327.0,5615.0,24152.0,12895.0,3443.0,7996.0,14746.0,10400.0,6152.0,2249.0,20142.0,12267.0,16434.0,6279.0,3815.0,28801.0,1666.0,3405.0,1821.0,2539.0,5482.0,11034.0,43051.0,22604.0,12303.0,13996.0,25128.0,2108.0,18733.0,2141.0,24401.0,103788.0,9904.0,18887.0,830.0,13883.0,11037.0,1452.0,1625.0
2024-11-16,928461.0,976.0,16977.0,9002.0,26313.0,60986.0,21219.0,4730.0,2371.0,145371.0,35932.0,5293.0,6300.0,5495.0,23894.0,12903.0,3418.0,8037.0,14694.0,10157.0,6105.0,2212.0,19982.0,11975.0,16371.0,6277.0,3737.0,28730.0,1615.0,3398.0,1767.0,2514.0,5438.0,11041.0,42422.0,22590.0,12305.0,13727.0,25020.0,2071.0,18756.0,2130.0,24304.0,103423.0,9810.0,18756.0,808.0,13424.0,10870.0,1442.0,1598.0
2024-11-23,921341.0,942.0,16900.0,8960.0,26475.0,60040.0,20622.0,4602.0,2357.0,146735.0,35614.0,5334.0,6247.0,5349.0,23532.0,12869.0,3400.0,8058.0,14588.0,9803.0,6022.0,2163.0,19747.0,11638.0,16256.0,6256.0,3636.0,28606.0,1569.0,3378.0,1704.0,2490.0,5420.0,11043.0,41620.0,22454.0,12267.0,13400.0,24832.0,2030.0,18758.0,2094.0,24163.0,102900.0,9673.0,18488.0,777.0,12916.0,10618.0,1431.0,1562.0
